time,torque,rpm
1745773332.722568,215.0,1895.0
1745773332.761195,217.0,1890.0
1745773332.801056,217.0,1906.0
1745773332.841235,215.0,1951.0
1745773332.881428,215.0,1988.0
1745773332.921838,217.0,1989.0
1745773332.962045,217.0,2000.0
1745773333.000663,217.0,2038.0
1745773333.040571,215.0,2044.0
1745773333.080698,215.0,2100.0
1745773333.120948,215.0,2145.0
1745773333.161191,215.0,2171.0
1745773333.201554,217.0,2236.0
1745773333.240176,215.0,2195.0
1745773333.280089,217.0,2222.0
1745773333.320212,217.0,2310.0
1745773333.36044,215.0,2434.0
1745773333.40075,217.0,2300.0
1745773333.440905,217.0,2355.0
1745773333.479658,217.0,2451.0
1745773333.519575,217.0,2516.0
1745773333.559763,220.0,2415.0
1745773333.599932,217.0,2415.0
1745773333.64022,217.0,2485.0
1745773333.6804,217.0,2560.0
1745773333.719156,217.0,2538.0
1745773333.759094,217.0,2545.0
1745773333.799743,215.0,2514.0
1745773333.839972,215.0,2481.0
1745773333.879801,215.0,2460.0
1745773333.919983,217.0,2493.0
1745773333.959499,215.0,2538.0
1745773333.998618,217.0,2530.0
1745773334.038839,217.0,2540.0
1745773334.079493,217.0,2533.0
1745773334.119736,215.0,2588.0
1745773334.159981,215.0,2612.0
1745773334.198195,202.0625,2632.0
1745773334.238114,174.0625,2638.0
1745773334.278236,146.0625,2609.0
1745773334.31857,118.0625,2574.0
1745773334.358856,90.0625,2545.0
1745773334.399583,62.0625,2503.0
1745773334.43773,34.0625,2439.0
1745773334.477662,6.0625,2369.0
1745773334.517907,-0.0,2308.0
1745773334.558023,-0.0,2261.0
1745773334.598265,-0.0,2222.0
1745773334.638504,-0.0,2183.0
1745773334.677263,-0.0,2174.0
1745773334.717206,-0.0,2146.0
1745773334.757442,-0.0,2106.0
1745773334.797696,-0.0,2085.0
1745773334.837938,-0.0,2069.0
1745773334.878171,-0.0,2043.0
1745773334.916793,-0.0,2022.0
1745773334.956771,-0.0,1985.0
1745773334.996972,-0.0,1969.0
1745773335.037241,-0.0,1970.0
1745773335.077442,-0.0,1941.0
1745773335.117661,-0.0,1916.0
1745773335.156378,-0.0,1898.0
1745773335.19676,-0.0,1874.0
1745773335.236772,-0.0,1836.0
1745773335.276779,-0.0,1825.0
1745773335.316973,-0.0,1805.0
1745773335.357179,-0.0,1775.0
1745773335.397428,-0.0,1754.0
1745773335.435846,-0.0,1736.0
1745773335.476415,-0.0,1718.0
1745773335.516694,-0.0,1692.0
1745773335.556467,-0.0,1671.0
1745773335.597201,-0.0,1643.0
1745773335.635411,-0.0,1616.0
1745773335.675304,-0.0,1592.0
1745773335.715507,-0.0,1570.0
1745773335.756268,-0.0,1551.0
1745773335.796456,-0.0,1523.0
1745773335.836331,-0.0,1507.0
1745773335.874848,-0.0,1479.0
1745773335.91479,-0.0,1458.0
1745773335.954895,-0.0,1435.0
1745773335.995139,-0.0,1416.0
1745773336.03539,-0.0,1396.0
1745773336.075755,-0.0,1376.0
1745773336.114383,-0.0,1349.0
1745773336.154305,-0.0,1335.0
1745773336.194515,-0.0,1309.0
1745773336.234716,-0.0,1291.0
1745773336.274935,-0.0,1280.0
1745773336.31516,-0.0,1265.0
1745773336.353928,-0.0,1254.0
1745773336.393858,-0.0,1256.0
1745773336.434035,-0.0,1232.0
1745773336.474245,-0.0,1210.0
1745773336.51452,-0.0,1220.0
1745773336.554722,-0.0,1226.0
1745773336.593568,-0.0,1174.0
1745773336.633425,-0.0,1142.0
1745773336.673607,-0.0,1142.0
1745773336.71379,-0.0,1108.0
1745773336.754031,-0.0,1085.0
1745773336.79427,-0.0,1084.0
1745773336.833021,-0.0,1077.0
1745773336.872977,-0.0,1040.0
1745773336.913864,-0.0,1042.0
1745773336.953919,-0.0,1039.0
1745773336.993989,-0.0,1015.0
1745773337.034281,-0.0,995.0
1745773337.07258,-0.0,983.0
1745773337.112499,-0.0,970.0
1745773337.15276,-0.0,956.0
1745773337.192985,-0.0,939.0
1745773337.233656,-0.0,926.0
1745773337.273473,-0.0,920.0
1745773337.312104,-0.0,906.0
1745773337.352135,-0.0,889.0
1745773337.392305,-0.0,871.0
1745773337.432417,-0.0,864.0
1745773337.472858,-0.0,857.0
1745773337.513067,-0.0,841.0
1745773337.551692,-0.0,824.0
1745773337.591644,-0.0,818.0
1745773337.631893,-0.0,809.0
1745773337.672146,-0.0,795.0
1745773337.712386,-0.0,778.0
1745773337.75263,-0.0,770.0
1745773337.791352,-0.0,758.0
1745773337.831277,-0.0,738.0
1745773337.871477,-0.0,727.0
1745773337.911699,-0.0,724.0
1745773337.951953,-0.0,713.0
1745773337.9922,-0.0,702.0
1745773338.03082,-0.0,685.0
1745773338.070805,-0.0,678.0
1745773338.110991,-0.0,671.0
1745773338.151313,-0.0,670.0
1745773338.191498,-0.0,658.0
1745773338.231742,-0.0,651.0
1745773338.270364,-0.0,637.0
1745773338.310655,-0.0,611.0
1745773338.350549,-0.0,594.0
1745773338.390826,-0.0,575.0
1745773338.431052,-0.0,557.0
1745773338.47132,-0.0,537.0
1745773338.51019,-0.0,492.0
1745773338.550347,-0.0,486.0
1745773338.590092,-0.0,477.0
1745773338.630398,-0.0,460.0
1745773338.671001,-0.0,423.0
1745773338.711372,-0.0,412.0
1745773338.749564,-0.0,400.0
1745773338.789434,-0.0,403.0
1745773338.830131,-0.0,391.0
1745773338.87031,-0.0,386.0
1745773338.910529,-0.0,395.0
1745773338.950766,-0.0,386.0
1745773338.988979,-0.0,381.0
1745773339.02889,-0.0,380.0
1745773339.069063,-0.0,378.0
1745773339.109262,-0.0,373.0
1745773339.149547,-0.0,375.0
1745773339.189848,-0.0,373.0
1745773339.228483,-0.0,373.0
1745773339.268403,-0.0,369.0
1745773339.30853,-0.0,365.0
1745773339.348839,-0.0,362.0
1745773339.389037,-0.0,365.0
1745773339.429254,-0.0,357.0
1745773339.46801,-0.0,348.0
1745773339.507971,-0.0,331.0
1745773339.548116,-0.0,309.0
1745773487.334405,217.0,320.0
1745773487.372586,217.0,346.0
1745773487.414675,217.0,373.0
1745773487.452491,215.0,399.0
1745773487.492739,217.0,421.0
1745773487.53299,217.0,456.0
1745773487.573239,217.0,480.0
1745773487.612163,217.0,509.0
1745773487.652088,217.0,533.0
1745773487.692127,215.0,550.0
1745773487.732375,215.0,576.0
1745773487.772619,217.0,617.0
1745773487.812814,217.0,631.0
1745773487.851746,215.0,652.0
1745773487.891674,215.0,703.0
1745773487.931642,217.0,715.0
1745773487.97223,217.0,736.0
1745773488.012171,217.0,783.0
1745773488.052422,217.0,795.0
1745773488.091582,217.0,813.0
1745773488.131492,217.0,853.0
1745773488.171665,217.0,884.0
1745773488.211476,215.0,905.0
1745773488.25187,215.0,929.0
1745773488.291971,217.0,953.0
1745773488.330889,217.0,970.0
1745773488.370823,217.0,1003.0
1745773488.410934,217.0,1030.0
1745773488.451088,217.0,1051.0
1745773488.491851,217.0,1058.0
1745773488.532005,217.0,1106.0
1745773488.571926,217.0,1125.0
1745773488.610909,217.0,1133.0
1745773488.652367,217.0,1167.0
1745773488.69088,215.0,1198.0
1745773488.731353,217.0,1232.0
1745773488.771738,217.0,1259.0
1745773488.810098,215.0,1274.0
1745773488.850031,215.0,1287.0
1745773488.890102,217.0,1316.0
1745773488.930402,215.0,1338.0
1745773488.97065,215.0,1378.0
1745773489.010944,215.0,1400.0
1745773489.049715,217.0,1421.0
1745773489.089649,217.0,1441.0
1745773489.129806,215.0,1476.0
1745773489.169999,217.0,1497.0
1745773489.21027,217.0,1532.0
1745773489.250504,215.0,1537.0
1745773489.289334,217.0,1574.0
1745773489.329317,217.0,1610.0
1745773489.369439,215.0,1634.0
1745773489.409598,217.0,1653.0
